crop,species,ECO_CODE,ECO_NAME,province,X,garden,variant,latitude,longitude,country,IUCNRedList,geometry,
Hazelnut,Corylus cornuta,NA,NA,NA,1389,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Ash,Fraxinus americana,NA,NA,NA,1392,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1393,University of Guelph Arboretum,,43.65818223,-80.22612408,Canada,NA,c(-80.22612408, 43.65818223)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1394,University of Guelph Arboretum,,43.52886288,-80.14734017,Canada,NA,c(-80.14734017, 43.52886288)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1395,University of Guelph Arboretum,,43.70180894,-80.28885827,Canada,NA,c(-80.28885827, 43.70180894)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1396,University of Guelph Arboretum,,43.52886288,-80.14734017,Canada,NA,c(-80.14734017, 43.52886288)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1397,University of Guelph Arboretum,,43.70180894,-80.28885827,Canada,NA,c(-80.28885827, 43.70180894)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1398,University of Guelph Arboretum,,43.65818223,-80.22612408,Canada,NA,c(-80.22612408, 43.65818223)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1399,University of Guelph Arboretum,,43.58564752,-80.15520987,Canada,NA,c(-80.15520987, 43.58564752)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1400,University of Guelph Arboretum,,43.65818223,-80.22612408,Canada,NA,c(-80.22612408, 43.65818223)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1401,University of Guelph Arboretum,,43.52886288,-80.14734017,Canada,NA,c(-80.14734017, 43.52886288)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1402,University of Guelph Arboretum,,43.70180894,-80.28885827,Canada,NA,c(-80.28885827, 43.70180894)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1403,University of Guelph Arboretum,,43.65818223,-80.22612408,Canada,NA,c(-80.22612408, 43.65818223)
Ash,Fraxinus americana,NA,NA,NA,1404,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1405,University of Guelph Arboretum,,43.58564752,-80.15520987,Canada,NA,c(-80.15520987, 43.58564752)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1406,University of Guelph Arboretum,,43.65818223,-80.22612408,Canada,NA,c(-80.22612408, 43.65818223)
Ash,Fraxinus americana,NA,NA,NA,1407,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1408,University of Guelph Arboretum,,43.65818223,-80.22612408,Canada,NA,c(-80.22612408, 43.65818223)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1409,University of Guelph Arboretum,,43.65818223,-80.22612408,Canada,NA,c(-80.22612408, 43.65818223)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1410,University of Guelph Arboretum,,43.52886288,-80.14734017,Canada,NA,c(-80.14734017, 43.52886288)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1411,University of Guelph Arboretum,,43.69015836,-80.29768184,Canada,NA,c(-80.29768184, 43.69015836)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1412,University of Guelph Arboretum,,43.58564752,-80.15520987,Canada,NA,c(-80.15520987, 43.58564752)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1413,University of Guelph Arboretum,,43.65818223,-80.22612408,Canada,NA,c(-80.22612408, 43.65818223)
Ash,Fraxinus americana,NA,NA,NA,1414,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1415,University of Guelph Arboretum,,43.65818223,-80.22612408,Canada,NA,c(-80.22612408, 43.65818223)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1416,University of Guelph Arboretum,,43.52886288,-80.14734017,Canada,NA,c(-80.14734017, 43.52886288)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1417,University of Guelph Arboretum,,42.6869254,-82.40011875,Canada,NA,c(-82.40011875, 42.6869254)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1418,University of Guelph Arboretum,,43.65818223,-80.22612408,Canada,NA,c(-80.22612408, 43.65818223)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1419,University of Guelph Arboretum,,43.69015836,-80.29768184,Canada,NA,c(-80.29768184, 43.69015836)
Ash,Fraxinus americana,NA,NA,NA,1420,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1421,University of Guelph Arboretum,,43.52886288,-80.14734017,Canada,NA,c(-80.14734017, 43.52886288)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1422,University of Guelph Arboretum,,43.52886288,-80.14734017,Canada,NA,c(-80.14734017, 43.52886288)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1423,University of Guelph Arboretum,,43.65818223,-80.22612408,Canada,NA,c(-80.22612408, 43.65818223)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1424,University of Guelph Arboretum,,43.65818223,-80.22612408,Canada,NA,c(-80.22612408, 43.65818223)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1425,University of Guelph Arboretum,,43.70180894,-80.28885827,Canada,NA,c(-80.28885827, 43.70180894)
Ash,Fraxinus americana,NA,NA,NA,1426,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1427,University of Guelph Arboretum,,43.65818223,-80.22612408,Canada,NA,c(-80.22612408, 43.65818223)
Ash,Fraxinus americana,NA,NA,NA,1428,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Ash,Fraxinus americana,NA,NA,NA,1429,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1430,University of Guelph Arboretum,,43.52886288,-80.14734017,Canada,NA,c(-80.14734017, 43.52886288)
Ash,Fraxinus americana,NA,NA,NA,1431,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1432,University of Guelph Arboretum,,43.70180894,-80.28885827,Canada,NA,c(-80.28885827, 43.70180894)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1433,University of Guelph Arboretum,,43.69015836,-80.29768184,Canada,NA,c(-80.29768184, 43.69015836)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1434,University of Guelph Arboretum,,43.69015836,-80.29768184,Canada,NA,c(-80.29768184, 43.69015836)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1435,University of Guelph Arboretum,,43.93448804,-80.91652367,Canada,NA,c(-80.91652367, 43.93448804)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1436,University of Guelph Arboretum,,43.65818223,-80.22612408,Canada,NA,c(-80.22612408, 43.65818223)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1437,University of Guelph Arboretum,,43.70180894,-80.28885827,Canada,NA,c(-80.28885827, 43.70180894)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1438,University of Guelph Arboretum,,43.65818223,-80.22612408,Canada,NA,c(-80.22612408, 43.65818223)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1439,University of Guelph Arboretum,,43.65818223,-80.22612408,Canada,NA,c(-80.22612408, 43.65818223)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1440,University of Guelph Arboretum,,43.65818223,-80.22612408,Canada,NA,c(-80.22612408, 43.65818223)
Ash,Fraxinus americana,NA,NA,NA,1441,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Ash,Fraxinus americana,NA,NA,NA,1442,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Ash,Fraxinus americana,NA,NA,NA,1443,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Ash,Fraxinus americana,NA,NA,NA,1444,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1445,University of Guelph Arboretum,,42.6869254,-82.40011875,Canada,NA,c(-82.40011875, 42.6869254)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1446,University of Guelph Arboretum,,43.65818223,-80.22612408,Canada,NA,c(-80.22612408, 43.65818223)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1447,University of Guelph Arboretum,,44.02899024,-81.12229353,Canada,NA,c(-81.12229353, 44.02899024)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1448,University of Guelph Arboretum,,43.70180894,-80.28885827,Canada,NA,c(-80.28885827, 43.70180894)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1449,University of Guelph Arboretum,,43.69015836,-80.29768184,Canada,NA,c(-80.29768184, 43.69015836)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1450,University of Guelph Arboretum,,43.65818223,-80.22612408,Canada,NA,c(-80.22612408, 43.65818223)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1451,University of Guelph Arboretum,,43.65818223,-80.22612408,Canada,NA,c(-80.22612408, 43.65818223)
Ash,Fraxinus americana,NA,NA,NA,1452,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1453,University of Guelph Arboretum,,43.58564752,-80.15520987,Canada,NA,c(-80.15520987, 43.58564752)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1454,University of Guelph Arboretum,,43.67545369,-80.25071291,Canada,NA,c(-80.25071291, 43.67545369)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1455,University of Guelph Arboretum,,43.67545369,-80.25071291,Canada,NA,c(-80.25071291, 43.67545369)
Ash,Fraxinus americana,NA,NA,NA,1456,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1457,University of Guelph Arboretum,,43.68091225,-80.25932953,Canada,NA,c(-80.25932953, 43.68091225)
Ash,Fraxinus americana,NA,NA,NA,1458,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Ash,Fraxinus americana,NA,NA,NA,1459,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Ash,Fraxinus americana,NA,NA,NA,1460,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Ash,Fraxinus americana,NA,NA,NA,1461,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1462,University of Guelph Arboretum,,43.52886288,-80.14734017,Canada,NA,c(-80.14734017, 43.52886288)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1463,University of Guelph Arboretum,,43.69015836,-80.29768184,Canada,NA,c(-80.29768184, 43.69015836)
Ash,Fraxinus americana,NA,NA,NA,1464,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1465,University of Guelph Arboretum,,43.58564752,-80.15520987,Canada,NA,c(-80.15520987, 43.58564752)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1466,University of Guelph Arboretum,,43.67545369,-80.25071291,Canada,NA,c(-80.25071291, 43.67545369)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1467,University of Guelph Arboretum,,43.69015836,-80.29768184,Canada,NA,c(-80.29768184, 43.69015836)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1468,University of Guelph Arboretum,,43.69015836,-80.29768184,Canada,NA,c(-80.29768184, 43.69015836)
Ash,Fraxinus americana,NA,NA,NA,1469,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1470,University of Guelph Arboretum,,43.69015836,-80.29768184,Canada,NA,c(-80.29768184, 43.69015836)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1471,University of Guelph Arboretum,,43.68091225,-80.25932953,Canada,NA,c(-80.25932953, 43.68091225)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1472,University of Guelph Arboretum,,43.65818223,-80.22612408,Canada,NA,c(-80.22612408, 43.65818223)
Ash,Fraxinus americana,NA,NA,NA,1473,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1474,University of Guelph Arboretum,,44.02899024,-81.12229353,Canada,NA,c(-81.12229353, 44.02899024)
Ash,Fraxinus americana,NA,NA,NA,1475,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1476,University of Guelph Arboretum,,43.52886288,-80.14734017,Canada,NA,c(-80.14734017, 43.52886288)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1477,University of Guelph Arboretum,,43.58564752,-80.15520987,Canada,NA,c(-80.15520987, 43.58564752)
Ash,Fraxinus americana,NA,NA,NA,1478,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1479,University of Guelph Arboretum,,43.58564752,-80.15520987,Canada,NA,c(-80.15520987, 43.58564752)
Ash,Fraxinus americana,NA,NA,NA,1480,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Ash,Fraxinus americana,NA,NA,NA,1481,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1482,University of Guelph Arboretum,,43.69015836,-80.29768184,Canada,NA,c(-80.29768184, 43.69015836)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1483,University of Guelph Arboretum,,43.65818223,-80.22612408,Canada,NA,c(-80.22612408, 43.65818223)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1484,University of Guelph Arboretum,,43.65818223,-80.22612408,Canada,NA,c(-80.22612408, 43.65818223)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1485,University of Guelph Arboretum,,43.65818223,-80.22612408,Canada,NA,c(-80.22612408, 43.65818223)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1486,University of Guelph Arboretum,,43.65818223,-80.22612408,Canada,NA,c(-80.22612408, 43.65818223)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1487,University of Guelph Arboretum,,43.65818223,-80.22612408,Canada,NA,c(-80.22612408, 43.65818223)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1488,University of Guelph Arboretum,,44.02899024,-81.12229353,Canada,NA,c(-81.12229353, 44.02899024)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1489,University of Guelph Arboretum,,43.58564752,-80.15520987,Canada,NA,c(-80.15520987, 43.58564752)
Ash,Fraxinus americana,NA,NA,NA,1490,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1491,University of Guelph Arboretum,,43.65818223,-80.22612408,Canada,NA,c(-80.22612408, 43.65818223)
Ash,Fraxinus americana,NA,NA,NA,1492,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Ash,Fraxinus americana,NA,NA,NA,1493,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Ash,Fraxinus americana,NA,NA,NA,1494,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Ash,Fraxinus americana,NA,NA,NA,1495,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Ash,Fraxinus americana,NA,NA,NA,1496,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1497,University of Guelph Arboretum,,43.70180894,-80.28885827,Canada,NA,c(-80.28885827, 43.70180894)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1498,University of Guelph Arboretum,,43.67545369,-80.25071291,Canada,NA,c(-80.25071291, 43.67545369)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1499,University of Guelph Arboretum,,43.68091225,-80.25932953,Canada,NA,c(-80.25932953, 43.68091225)
Ash,Fraxinus americana,NA,NA,NA,1500,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Ash,Fraxinus americana,NA,NA,NA,1501,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Ash,Fraxinus americana,NA,NA,NA,1502,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Ash,Fraxinus americana,NA,NA,NA,1503,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1504,University of Guelph Arboretum,,43.93448804,-80.91652367,Canada,NA,c(-80.91652367, 43.93448804)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1505,University of Guelph Arboretum,,44.02899024,-81.12229353,Canada,NA,c(-81.12229353, 44.02899024)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1506,University of Guelph Arboretum,,43.69015836,-80.29768184,Canada,NA,c(-80.29768184, 43.69015836)
Ash,Fraxinus americana,NA,NA,NA,1507,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Ash,Fraxinus americana,NA,NA,NA,1508,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1509,University of Guelph Arboretum,,43.68091225,-80.25932953,Canada,NA,c(-80.25932953, 43.68091225)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1510,University of Guelph Arboretum,,43.68091225,-80.25932953,Canada,NA,c(-80.25932953, 43.68091225)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1511,University of Guelph Arboretum,,43.68091225,-80.25932953,Canada,NA,c(-80.25932953, 43.68091225)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1512,University of Guelph Arboretum,,43.70180894,-80.28885827,Canada,NA,c(-80.28885827, 43.70180894)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1513,University of Guelph Arboretum,,43.65818223,-80.22612408,Canada,NA,c(-80.22612408, 43.65818223)
Ash,Fraxinus americana,NA,NA,NA,1514,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Ash,Fraxinus americana,NA,NA,NA,1515,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1516,University of Guelph Arboretum,,44.02899024,-81.12229353,Canada,NA,c(-81.12229353, 44.02899024)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1517,University of Guelph Arboretum,,43.70180894,-80.28885827,Canada,NA,c(-80.28885827, 43.70180894)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1518,University of Guelph Arboretum,,43.70180894,-80.28885827,Canada,NA,c(-80.28885827, 43.70180894)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1519,University of Guelph Arboretum,,43.70180894,-80.28885827,Canada,NA,c(-80.28885827, 43.70180894)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1520,University of Guelph Arboretum,,43.70180894,-80.28885827,Canada,NA,c(-80.28885827, 43.70180894)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1521,University of Guelph Arboretum,,43.70180894,-80.28885827,Canada,NA,c(-80.28885827, 43.70180894)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1522,University of Guelph Arboretum,,43.70180894,-80.28885827,Canada,NA,c(-80.28885827, 43.70180894)
Ash,Fraxinus americana,NA,NA,NA,1523,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1524,University of Guelph Arboretum,,43.65818223,-80.22612408,Canada,NA,c(-80.22612408, 43.65818223)
Ash,Fraxinus americana,NA,NA,NA,1525,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Ash,Fraxinus americana,NA,NA,NA,1526,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Ash,Fraxinus americana,NA,NA,NA,1527,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1528,University of Guelph Arboretum,,43.65818223,-80.22612408,Canada,NA,c(-80.22612408, 43.65818223)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1529,University of Guelph Arboretum,,43.65818223,-80.22612408,Canada,NA,c(-80.22612408, 43.65818223)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1530,University of Guelph Arboretum,,43.65818223,-80.22612408,Canada,NA,c(-80.22612408, 43.65818223)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1531,University of Guelph Arboretum,,43.65818223,-80.22612408,Canada,NA,c(-80.22612408, 43.65818223)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1532,University of Guelph Arboretum,,43.65818223,-80.22612408,Canada,NA,c(-80.22612408, 43.65818223)
Ash,Fraxinus americana,NA,NA,NA,1533,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1534,University of Guelph Arboretum,,43.70180894,-80.28885827,Canada,NA,c(-80.28885827, 43.70180894)
Ash,Fraxinus americana,NA,NA,NA,1535,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1536,University of Guelph Arboretum,,43.70180894,-80.28885827,Canada,NA,c(-80.28885827, 43.70180894)
Ash,Fraxinus americana,NA,NA,NA,1537,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1538,University of Guelph Arboretum,,44.47913272,-80.52719935,Canada,NA,c(-80.52719935, 44.47913272)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1539,University of Guelph Arboretum,,43.67545369,-80.25071291,Canada,NA,c(-80.25071291, 43.67545369)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1540,University of Guelph Arboretum,,43.67545369,-80.25071291,Canada,NA,c(-80.25071291, 43.67545369)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1541,University of Guelph Arboretum,,43.67545369,-80.25071291,Canada,NA,c(-80.25071291, 43.67545369)
Ash,Fraxinus americana,NA,NA,NA,1542,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1543,University of Guelph Arboretum,,43.58564752,-80.15520987,Canada,NA,c(-80.15520987, 43.58564752)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1544,University of Guelph Arboretum,,43.58564752,-80.15520987,Canada,NA,c(-80.15520987, 43.58564752)
Ash,Fraxinus americana,NA,NA,NA,1545,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Ash,Fraxinus americana,NA,NA,NA,1546,University of Guelph Arboretum,,NA,NA,Canada,NA,c(NA, NA)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1547,University of Guelph Arboretum,,44.02899024,-81.12229353,Canada,NA,c(-81.12229353, 44.02899024)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1548,University of Guelph Arboretum,,44.02899024,-81.12229353,Canada,NA,c(-81.12229353, 44.02899024)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1549,University of Guelph Arboretum,,44.02899024,-81.12229353,Canada,NA,c(-81.12229353, 44.02899024)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1550,University of Guelph Arboretum,,44.02899024,-81.12229353,Canada,NA,c(-81.12229353, 44.02899024)
Ash,Fraxinus americana,NA0404,Great Lakes,Ontario,1551,University of Guelph Arboretum,,44.02899024,-81.12229353,Canada,NA,c(-81.12229353, 44.02899024)
